timestamp,USD_bid,USD_ask,EUR_bid,EUR_ask,GBP_bid,GBP_ask,PLN,PLN_USD,USD_PLN,PLN_EUR,EUR_PLN,PLN_GBP,GBP_PLN,USD_EUR,EUR_USD,USD_GBP,GBP_USD,EUR_GBP,GBP_EUR
2025-01-01 09:00:50,4.0272,4.0994,4.2867,4.3753,5.0082,5.1061,1.0,0.24393813728838365,4.0272,0.2285557561767193,4.2867,0.19584418636532777,5.0082,0.9204397412748839,1.0456896131141142,0.7887037073304479,1.221690979167683,0.8395252736922505,1.1446529380842456
2025-01-01 09:00:52,4.0389,4.1213,4.2424,4.332,5.1231,5.2308,1.0,0.24264188484216148,4.0389,0.23084025854108958,4.2424,0.1911753460273763,5.1231,0.9323407202216066,1.0293839322543858,0.7721381050699702,1.2430786402348775,0.8110422879865412,1.182617728531856
2025-01-01 09:00:54,3.8383,3.9003,4.2376,4.3195,5.033,5.1404,1.0,0.25639053406148243,3.8383,0.23150827642088206,4.2376,0.1945373900863746,5.033,0.8885982173862715,1.086480527138938,0.7466928643685317,1.2904135579314413,0.824371644230021,1.1651811552262996
2025-01-01 09:00:56,3.8019,3.8773,4.2325,4.3138,5.0136,5.1152,1.0,0.25791143321383436,3.8019,0.2318141777551115,4.2325,0.1954957772912105,5.0136,0.8813343224071585,1.091610141077554,0.7432553956834532,1.2930647615608801,0.8274358773850485,1.1622235615930272
2025-01-01 09:00:58,3.849,3.9362,4.2497,4.3292,5.0195,5.128,1.0,0.25405213149738326,3.849,0.2309895592719209,4.2497,0.19500780031201248,5.0195,0.8890788136376236,1.0796453432244297,0.750585023400936,1.2752146740511152,0.8287246489859594,1.1594520927654068
2025-01-01 09:01:00,3.8744,3.9512,4.2096,4.2931,4.9222,5.0216,1.0,0.2530876695687386,3.8744,0.23293191400153734,4.2096,0.1991397164250438,4.9222,0.9024714076075564,1.065397853816562,0.7715469173171897,1.2457481271512452,0.8382985502628644,1.1465374670983672
2025-01-01 09:01:02,3.9968,4.0779,4.3056,4.3869,5.0295,5.1209,1.0,0.2452242575835602,3.9968,0.2279514007613577,4.3056,0.19527817375851902,5.0295,0.9110761585629944,1.0558375634517767,0.7804878048780488,1.233355403516516,0.8407897049346795,1.1464815701292483
2025-01-01 09:01:04,4.0358,4.1102,4.2734,4.3484,5.1246,5.2302,1.0,0.24329716315507763,4.0358,0.22996964400699108,4.2734,0.19119727735077052,5.1246,0.9281114892834147,1.0397060970269085,0.7716339719322397,1.2468006423045108,0.8170624450307827,1.1785024376782265
2025-01-01 09:01:06,4.0194,4.0959,4.2227,4.3005,5.1009,5.1995,1.0,0.24414658561000022,4.0194,0.23253110103476338,4.2227,0.19232618521011638,5.1009,0.9346355074991279,1.030957787055348,0.7730358688335418,1.2453673185380503,0.8121357822867583,1.1861178932682246
2025-01-01 09:01:08,3.8574,3.9506,4.2673,4.3469,5.0704,5.1745,1.0,0.25312610742672,3.8574,0.23004900043709312,4.2673,0.19325538699391245,5.0704,0.8873910142860431,1.080165038222042,0.7454633297903179,1.283450615096441,0.8246787129191225,1.166440451816237
2025-01-01 09:01:10,3.9917,4.0684,4.3255,4.4202,5.0713,5.1801,1.0,0.24579687346376958,3.9917,0.22623410705397945,4.3255,0.19304646628443464,5.0713,0.9030586851273696,1.0631943761675353,0.7705835794675777,1.2465096843968146,0.8350224899133221,1.1473010271028459
2025-01-01 09:01:12,3.9651,4.0406,4.2873,4.3593,4.998,5.0858,1.0,0.2474879968321536,3.9651,0.2293946275778221,4.2873,0.1966258995634905,4.998,0.9095726378088225,1.0610552888184923,0.7796413543591962,1.2369450081671038,0.8429942191985529,1.146514348633955
2025-01-01 09:01:14,3.9455,4.0113,4.2746,4.359,5.0055,5.1088,1.0,0.2492957395358113,3.9455,0.22941041523285158,4.2746,0.19574068274350143,5.0055,0.9051387933012158,1.0656395682197792,0.7722948637644849,1.2478498242465035,0.8367131224553713,1.1483138334480385
2025-01-01 09:01:16,4.0666,4.1376,4.2846,4.3567,5.1248,5.2376,1.0,0.2416860015467904,4.0666,0.2295315261551174,4.2846,0.19092714220253554,5.1248,0.9334129042624005,1.0355278422273781,0.776424316480831,1.2385924207269914,0.8180464334809837,1.1763031652397455
2025-01-01 09:01:18,3.9725,4.0427,4.2913,4.3677,5.0172,5.1189,1.0,0.24735943799935686,3.9725,0.22895345376285,4.2913,0.19535447068706166,5.0172,0.9095175950729216,1.06149355628664,0.7760456348043525,1.2410517723303733,0.8383246400593877,1.1487052682189711
2025-01-01 09:01:20,4.0075,4.0854,4.249,4.3407,4.9741,5.0864,1.0,0.2447740735301317,4.0075,0.2303775888681549,4.249,0.19660270525322426,4.9741,0.9232381873891309,1.0400450384295294,0.7878853413022964,1.2175307191462281,0.8353648946209499,1.1459211647890892
2025-01-01 09:01:22,3.9991,4.0761,4.2999,4.3885,5.0779,5.1797,1.0,0.24533254826917886,3.9991,0.22786829212715054,4.2999,0.1930613742108616,5.0779,0.9112680870456876,1.0549054243026421,0.7720717416066567,1.2457741468560632,0.8301446029692838,1.1570924005924577
2025-01-01 09:01:24,3.9556,4.036,4.2849,4.3818,5.0778,5.1745,1.0,0.24777006937561946,3.9556,0.2282167145921767,4.2849,0.19325538699391245,5.0778,0.9027340362408143,1.0616699702675918,0.76444100879312,1.2581268582755205,0.8280800077302155,1.158838833356155
2025-01-01 09:01:26,3.9526,4.0389,4.3132,4.4044,5.1435,5.2482,1.0,0.24759216618386196,3.9526,0.22704568159113614,4.3132,0.19054151899698946,5.1435,0.8974207610571246,1.0679145311842333,0.7531344079875005,1.273490306766694,0.8218436797378149,1.1678094632640088
2025-01-01 09:01:28,3.9162,4.0006,4.2956,4.3827,4.9879,5.0947,1.0,0.24996250562415634,3.9162,0.2281698496360691,4.2956,0.19628241113313838,4.9879,0.8935587651447738,1.073738939159126,0.7686811784795965,1.2467879818027294,0.8431507252635093,1.138088392999749
2025-01-01 09:01:30,3.9769,4.0539,4.3076,4.3885,5.1634,5.279,1.0,0.24667604035620022,3.9769,0.22786829212715054,4.3076,0.18942981625307823,5.1634,0.9062094109604649,1.062581711438368,0.7533434362568668,1.2736870667752043,0.8159878764917597,1.1765751395693291
2025-01-01 09:01:32,3.893,3.9924,4.2256,4.3113,4.9705,5.0709,1.0,0.25047590421801424,3.893,0.23194860019019783,4.2256,0.19720365221163896,4.9705,0.9029759005404402,1.0584109808636408,0.7677138180599105,1.2449904819156399,0.8333037527855016,1.1529005172453786
2025-01-01 09:01:34,3.9999,4.085,4.3439,4.4324,5.081,5.1842,1.0,0.24479804161566707,3.9999,0.2256114069127335,4.3439,0.19289379267775164,5.081,0.9024230665102426,1.0633782129742961,0.7715558813317388,1.2438188494492046,0.8379113460128853,1.146331558523599
2025-01-01 09:01:36,3.8851,3.9701,4.2268,4.3037,4.9502,5.0434,1.0,0.25188282411022395,3.8851,0.23235820340637126,4.2268,0.19827893881111947,4.9502,0.902734856054093,1.0646583209490945,0.7703335051750803,1.2468703559104304,0.8380854185668398,1.150219578502219
2025-01-01 09:01:38,4.0277,4.1015,4.228,4.3084,5.1332,5.2355,1.0,0.24381323905888092,4.0277,0.2321047256522143,4.228,0.19100372457262915,5.1332,0.9348482035094235,1.0308423747409485,0.7693057014611785,1.2515421187370477,0.807563747493076,1.1914399777179465
2025-01-01 09:01:40,3.9234,3.9957,4.3,4.388,4.9841,5.0876,1.0,0.2502690392171585,3.9234,0.22789425706472197,4.3,0.1965563330450507,4.9841,0.8941203281677302,1.0761568686337812,0.771169117068952,1.2473659183622394,0.845192232093718,1.1358477666362807
2025-01-01 09:01:42,3.9295,4.0258,4.2765,4.3697,5.0063,5.1131,1.0,0.24839783397088774,3.9295,0.22884866237956838,4.2765,0.19557606931215896,5.0063,0.899260818820514,1.0622733369765016,0.7685161643621287,1.2435540762084554,0.8363810604134478,1.1456850584708334
2025-01-01 09:01:44,3.959,4.0354,4.2504,4.3286,5.0225,5.121,1.0,0.2478069088566189,3.959,0.2310215774153306,4.2504,0.19527436047646943,5.0225,0.9146144249872938,1.053278485404173,0.7730911931263424,1.2446101997323684,0.8299941417691856,1.160305872568498
2025-01-01 09:01:46,3.9299,4.0066,4.2445,4.3295,4.9295,5.0352,1.0,0.24958817950381873,3.9299,0.23097355352812102,4.2445,0.19860184302510328,4.9295,0.9077029680101627,1.0593770279039587,0.7804853829043534,1.2303449308640744,0.842965522720051,1.1385841321168726
2025-01-01 09:01:48,3.905,3.9716,4.2601,4.3334,4.9764,5.0717,1.0,0.2517876926175848,3.905,0.23076568052799187,4.2601,0.19717254569473747,4.9764,0.9011399824618082,1.0726407493201733,0.7699587909379498,1.2529962735421492,0.8399747619141512,1.1483823325794986
2025-01-01 09:01:50,4.0453,4.1271,4.2567,4.3434,5.1172,5.2248,1.0,0.2423008892442635,4.0453,0.23023437859741216,4.2567,0.19139488592864798,5.1172,0.9313671317401114,1.0314021952460566,0.7742497320471597,1.2399021104407453,0.814710610932476,1.1781553621586776
2025-01-01 09:01:52,3.9877,4.057,4.2829,4.3874,5.1474,5.2581,1.0,0.24648755237860487,3.9877,0.22792542280165928,4.2829,0.19018276563777792,5.1474,0.9088982085061766,1.0556815380823266,0.7583918145337669,1.2687700271136306,0.814533766950039,1.173223321329261
2025-01-01 09:01:54,3.9293,4.0081,4.3052,4.3896,5.0025,5.1075,1.0,0.2494947730845039,3.9293,0.22781119008565703,4.3052,0.19579050416054822,5.0025,0.8951385092035722,1.0741248970834063,0.7693196279980421,1.2480976023552308,0.8429172785119922,1.1396254784034994
2025-01-01 09:01:56,3.9447,4.0285,4.2397,4.3293,4.9335,5.0331,1.0,0.24823135161970955,3.9447,0.230984223777516,4.2397,0.19868470723808387,4.9335,0.9111634675351674,1.0524264614620826,0.7837515646420695,1.2246493732158372,0.8423635532773043,1.1395606680063752
2025-01-01 09:01:58,3.8848,3.9671,4.2423,4.334,4.9896,5.0864,1.0,0.2520733029164881,3.8848,0.23073373327180435,4.2423,0.19660270525322426,4.9896,0.8963544070143056,1.0693705729626175,0.7637621893677257,1.2577449522321091,0.8340476564957534,1.151269035532995
2025-01-01 09:02:00,4.0665,4.153,4.2183,4.3088,5.087,5.199,1.0,0.24078979051288227,4.0665,0.23208317861121427,4.2183,0.19234468166955185,5.087,0.9437662458225028,1.0157235733204915,0.7821696480092325,1.2248976643390321,0.8113675706866705,1.180607129595247
2025-01-01 09:02:02,3.951,4.0296,4.2565,4.3364,4.9537,5.0591,1.0,0.2481635894381576,3.951,0.2306060326538142,4.2565,0.19766361605819216,4.9537,0.91112443501522,1.0563083184435178,0.7809689470459172,1.2293279729998015,0.841355181751695,1.1423531039571995
2025-01-01 09:02:04,3.8485,3.9135,4.2231,4.3106,4.9621,5.0516,1.0,0.25552574421873003,3.8485,0.23198626641302836,4.2231,0.19795708290442635,4.9621,0.8927991462905396,1.0791107704101188,0.7618378335576848,1.2679442953877604,0.8359925568136828,1.151139052568088
2025-01-01 09:02:06,3.9099,3.9912,4.2496,4.3251,5.0409,5.1482,1.0,0.2505512126678693,3.9099,0.23120852697047467,4.2496,0.1942426479157764,5.0409,0.9040022196018589,1.0647424333533775,0.759469329085894,1.2630036079374622,0.8254535565828833,1.1654990636054656
2025-01-01 09:02:08,3.9797,4.0551,4.309,4.3971,5.1713,5.2776,1.0,0.2466030430815516,3.9797,0.22742261945373088,4.309,0.1894800666969835,5.1713,0.9050737986400127,1.0626125126384058,0.7540738214339852,1.2752583166876277,0.8164696073973019,1.1760705919810783
2025-01-01 09:02:10,4.0696,4.1505,4.2323,4.314,5.0959,5.2041,1.0,0.24093482712926154,4.0696,0.23180343069077422,4.2323,0.1921561845467996,5.0959,0.9433472415391748,1.0197084688591738,0.7819988086316558,1.227779785568004,0.8132626198574201,1.1812471024571165
2025-01-01 09:02:12,4.0027,4.0803,4.2765,4.37,5.0108,5.1076,1.0,0.2450800186260814,4.0027,0.22883295194508008,4.2765,0.195786670843449,5.0108,0.915949656750572,1.0480846996544373,0.7836753073850733,1.2280469573315687,0.8372816978620097,1.1466361556064073
2025-01-01 09:02:14,3.8021,3.878,4.2198,4.3026,4.9577,5.0686,1.0,0.25786487880350695,3.8021,0.2324176079579789,4.2198,0.19729313814465532,4.9577,0.8836749872170315,1.0881382155750388,0.750128240539794,1.2784167096441463,0.8325375843428166,1.152256774973272
2025-01-01 09:02:16,3.9844,4.0635,4.332,4.4201,5.0726,5.1841,1.0,0.2460932693490833,3.9844,0.2262392253568924,4.332,0.19289751355105034,5.0726,0.9014275695120021,1.0660760428202287,0.7685808529928049,1.24833271810016,0.83563202870315,1.1476210945453724
2025-01-01 09:02:18,4.1321,4.216,4.2989,4.386,5.1654,5.272,1.0,0.23719165085388993,4.1321,0.22799817601459188,4.2989,0.1896813353566009,5.1654,0.9421112631098951,1.0196631878557874,0.7837822458270106,1.225189753320683,0.8154210925644916,1.1777017783857728
2025-01-01 09:02:20,3.8383,3.9112,4.2284,4.3101,4.9584,5.0538,1.0,0.255676007363469,3.8383,0.2320131783485302,4.2284,0.19787090901895604,4.9584,0.8905361824551633,1.0811004295356923,0.759487910087459,1.2677439149110248,0.8366773516957536,1.1504141435233521
2025-01-01 09:02:22,3.7975,3.8742,4.2271,4.3104,5.0711,5.1691,1.0,0.2581178049661866,3.7975,0.23199703043801043,4.2271,0.1934572749608249,5.0711,0.8810087230883445,1.0910897733725673,0.7346540016637325,1.3089412007640289,0.817763246986903,1.1764801410541947
2025-01-01 09:02:24,3.9376,4.0292,4.2438,4.3329,4.9406,5.0323,1.0,0.2481882259505609,3.9376,0.23079231000023076,4.2438,0.19871629274884248,4.9406,0.9087677998569087,1.0532611932889904,0.7824652743278422,1.226198749131341,0.8433122031675377,1.1402524867871402
2025-01-01 09:02:26,3.8867,3.9684,4.2647,4.3543,4.9676,5.0664,1.0,0.25199072674125594,3.8867,0.22965803917966146,4.2647,0.19737880941102165,4.9676,0.8926119008795902,1.0746648523334343,0.7671522185378178,1.251789134159863,0.8417614084951841,1.1408492754288864
2025-01-01 09:02:28,4.0012,4.0859,4.3022,4.3818,5.0211,5.1348,1.0,0.24474412002251647,4.0012,0.2282167145921767,4.3022,0.1947495520760302,5.0211,0.9131407184262175,1.0529381531608704,0.7792319077666121,1.2288847010450574,0.8378515229414972,1.1458989456387785
2025-01-01 09:02:30,3.881,3.9688,4.2556,4.337,5.0657,5.1687,1.0,0.2519653295706511,3.881,0.23057412958266085,4.2556,0.19347224640625302,5.0657,0.8948581969103067,1.0722636565208628,0.7508657883026679,1.2763807700060472,0.8233404918064504,1.168019368226885
2025-01-01 09:02:32,3.9922,4.0728,4.3356,4.4179,5.0707,5.1708,1.0,0.2455313297976822,3.9922,0.22635188664297515,4.3356,0.19339367215904696,5.0707,0.9036420018560853,1.064525633470831,0.7720662179933473,1.2450157140051072,0.838477605012764,1.147762511600534
2025-01-01 09:02:34,3.8485,3.9102,4.2412,4.3353,5.021,5.1256,1.0,0.2557413943020817,3.8485,0.23066454455285676,4.2412,0.1950991103480568,5.021,0.8877124997116693,1.084650401513989,0.7508389261744965,1.2840775407907523,0.8274543468081785,1.1581666781998938
2025-01-01 09:02:36,4.1368,4.2099,4.2912,4.3744,5.1684,5.2732,1.0,0.2375353333808404,4.1368,0.2286027798098025,4.2912,0.18963817037093225,5.1684,0.945683979517191,1.0193116226038623,0.7844951831904726,1.2276776170455355,0.8137753166957444,1.1815106071689834
2025-01-01 09:02:38,3.955,4.0378,4.2776,4.3603,4.9872,5.0745,1.0,0.24765961662291347,3.955,0.22934201775107219,4.2776,0.19706375012316485,4.9872,0.9070476802054905,1.0593887760661747,0.779387131737117,1.235128040021794,0.84295989752685,1.1437745109281472
2025-01-01 09:02:40,3.9985,4.0765,4.2556,4.3398,4.9954,5.084,1.0,0.24530847540782533,3.9985,0.23042536522420387,4.2556,0.19669551534225022,4.9954,0.9213558228489791,1.0439347479455414,0.7864870180959874,1.2254139580522507,0.83705743509048,1.151066869440988
2025-01-01 09:02:42,3.9489,4.026,4.2707,4.3543,5.1242,5.2379,1.0,0.24838549428713363,3.9489,0.22965803917966146,4.2707,0.19091620687680178,5.1242,0.9068966309165651,1.0607799304520615,0.7539090093358025,1.2727769498261303,0.8153458447087573,1.1768137243644212
2025-01-01 09:02:44,3.8944,3.9676,4.269,4.3591,5.1176,5.2081,1.0,0.25204153644520616,3.8944,0.22940515243972381,4.269,0.19200860198536895,5.1176,0.8933954256612604,1.0759653190845853,0.7477582995718208,1.2898477669119872,0.8196847218755401,1.1740038081255306
2025-01-01 09:02:46,3.9722,4.0436,4.3031,4.3933,5.1566,5.2624,1.0,0.2473043822336532,3.9722,0.2276193294334555,4.3031,0.1900273639404074,5.1566,0.9041495003755718,1.064175487189633,0.7548266950440863,1.275249777426056,0.817706749771967,1.1737418341565566
2025-01-01 09:02:48,3.9651,4.0449,4.3199,4.4075,5.0398,5.1466,1.0,0.24722490049197754,3.9651,0.22688598979013047,4.3199,0.1943030350134069,5.0398,0.8996256381168464,1.0679868476352936,0.7704309641316597,1.2459640534994683,0.8393696809544164,1.1434600113442994
2025-01-01 09:02:50,4.005,4.0874,4.3018,4.3874,5.0226,5.1232,1.0,0.24465430346919803,4.005,0.22792542280165928,4.3018,0.1951905059337914,5.0226,0.9128413183206454,1.0524538826637961,0.7817379762648345,1.228800704604394,0.8396705184259838,1.1447782285636139
2025-01-01 09:02:52,3.8909,3.9617,4.2454,4.3245,5.0726,5.1778,1.0,0.25241689173839515,3.8909,0.23124060585038736,4.2454,0.19313221831665958,5.0726,0.8997340733032722,1.0716106721861827,0.7514581482482907,1.2804099250321832,0.8199235196415465,1.172991097236675
2025-01-01 09:02:54,3.9978,4.079,4.3052,4.3866,5.0443,5.1436,1.0,0.2451581269919098,3.9978,0.22796699037979304,4.3052,0.19441636208103275,5.0443,0.9113664341403365,1.0554547683255702,0.7772377323275527,1.2366511399852906,0.8370013220312621,1.14993388957279
2025-01-01 09:02:56,3.8932,3.975,4.242,4.3136,5.0276,5.1399,1.0,0.25157232704402516,3.8932,0.23182492581602374,4.242,0.19455631432518142,5.0276,0.9025408011869437,1.0671698113207546,0.7574466429307963,1.2648050314465407,0.8253078853674196,1.1655229970326408
2025-01-01 09:02:58,3.887,3.97,4.2603,4.35,5.092,5.2068,1.0,0.2518891687657431,3.887,0.2298850574712644,4.2603,0.19205654144580164,5.092,0.8935632183908047,1.0731234256926951,0.7465237765998309,1.2826196473551637,0.8182184835215487,1.170574712643678
2025-01-01 09:03:00,3.9329,4.0213,4.3087,4.3871,4.999,5.0888,1.0,0.24867580135776987,3.9329,0.22794100886690524,4.3087,0.19650998270712153,4.999,0.8964691937726516,1.071469425310223,0.7728541109888383,1.2431303309874915,0.8467025624901745,1.1394771033256592
2025-01-01 09:03:02,4.0226,4.1126,4.2288,4.3191,5.0905,5.1924,1.0,0.2431551816369207,4.0226,0.23152971683915632,4.2288,0.1925891687851475,5.0905,0.9313514389571902,1.0282546321062103,0.7747091903551343,1.2377814521227448,0.8144210769586318,1.1786020235697252
2025-01-01 09:03:04,4.0621,4.15,4.2292,4.3168,5.0876,5.1871,1.0,0.24096385542168672,4.0621,0.23165307635285398,4.2292,0.19278594975998148,5.0876,0.9409979614529281,1.0190843373493974,0.7831158065200208,1.2259277108433735,0.8153303387249137,1.1785581912527798
2025-01-01 09:03:06,3.9492,4.0346,4.2724,4.3578,4.9999,5.1016,1.0,0.24785604520894264,3.9492,0.2294735875900684,4.2724,0.19601693586325858,4.9999,0.906237092110698,1.0589401675506867,0.7741100831111807,1.2392554404401923,0.837462756782186,1.147344990591583
2025-01-01 09:03:08,3.9499,4.0373,4.2635,4.3533,4.9756,5.0744,1.0,0.24769028806380503,3.9499,0.22971079411021525,4.2635,0.19706763361185559,4.9756,0.9073346656559391,1.0560275431600326,0.7783974460034684,1.2324077972902683,0.8401978559041463,1.1429490271747869
2025-01-01 09:03:10,3.8943,3.9802,4.2433,4.3231,5.0202,5.1342,1.0,0.2512436560976835,3.8943,0.23131549119844555,4.2433,0.19477231116824434,5.0202,0.9008119173741065,1.0661022059193004,0.7585018113824938,1.261293402341591,0.8264773479802111,1.1612500289144363
2025-01-01 09:03:12,3.9766,4.055,4.2646,4.3551,5.0519,5.149,1.0,0.24660912453760792,3.9766,0.2296158526784689,4.2646,0.19421246844047388,5.0519,0.9130903997611994,1.0516892725030826,0.7723053020003884,1.2458446362515414,0.8282384929112449,1.159996326146357
